tstamp tipo nbytes
21397.3154 read 555
21397.90837 read 133
21398.07961 write 4156
21400.98112 read 4004
21402.87974 read 121
21407.52006 write 224
21415.72321 write 250
21424.64934 read 100
21429.46629 read 981
21432.04702 write 2018
21436.26823 read 132
21438.63865 read 497
21439.18035 read 487
21442.8078 read 1058
21447.91379 read 1076
21448.70614 read 142
21456.96842 read 134
21458.01676 read 495
21461.07007 read 3889
21462.20176 read 516
21468.29406 read 118
21474.47445 read 135
21475.28802 read 122
21476.93911 read 489
21491.06078 read 551
21497.52448 write 4158
21499.64428 read 523
21509.4949 read 1076
21511.9301 write 2119
21518.54953 read 535
21518.93432 read 543
21521.61857 read 4103
21525.28457 read 1002
21526.64495 read 1092
21528.11757 read 142
21530.1063 read 1038
21558.74857 read 122
21571.91505 read 539
21575.18888 read 1088
21579.45431 read 4188
21580.63962 read 497
21583.8914 write 275
21592.80222 write 2039
21597.2161 write 4084
21607.39269 read 570
21608.8035 read 157
21611.17565 read 531
21630.5653 read 888
21636.60661 read 869
21637.68053 read 1062
21640.08114 read 3652
21645.84351 read 480
21646.72241 read 1129
21651.44653 read 123
21655.38504 read 522
21656.79679 write 247
21665.88386 read 958
21669.75466 read 447
21671.93938 read 124
21674.45198 write 1967
21687.18901 write 196
21691.70969 read 896
21697.71784 write 4283
21699.64016 read 3884
21715.77248 read 507
21732.01962 read 934
21738.46343 read 526
21739.25271 read 111
21751.99019 write 228
21754.20827 write 2033
21754.71463 write 251
21757.57858 read 1059
21758.83859 read 4755
21762.278 read 1083
21780.28252 read 1012
21783.75729 read 931
21798.14368 write 4255
21798.84067 read 122
21798.95263 read 148
21819.52889 read 3942
21833.2988 read 129
21834.12471 write 1946
21847.96716 read 453
21848.05478 read 458
21870.18403 read 146
21874.32071 read 124
21877.68578 read 521
21878.99169 read 132
21881.21215 read 3785
21883.09747 read 140
21893.98279 read 142
21894.4866 read 108
21897.41725 write 4341
21903.80387 write 285
21911.47733 read 496
21913.35836 write 1849
21921.79279 read 544
21924.88939 read 996
21927.02872 write 256
21929.20289 read 555
21942.3764 read 4254
21946.98557 read 1274
21959.14885 read 110
21959.32483 write 287
21964.26341 write 312
21968.96428 read 163
21979.08787 read 483
21986.75108 read 541
21991.78192 read 1066
21992.6587 read 514
21993.6255 write 1858
21997.77825 write 3834
22002.86973 read 3906
22038.86687 read 126
22042.90264 read 450
22047.65123 read 547
22057.18416 read 136
22057.65365 read 1094
22061.99633 read 4138
22062.9266 read 111
22065.17636 read 136
22071.12038 write 2000
22096.53383 read 1090
22098.98764 write 4346
22109.04645 read 121
22122.25871 read 3679
22128.83621 write 282
22134.74567 read 127
22138.0674 read 510
22141.7612 read 1110
22150.88965 write 1740
22151.33331 read 113
22153.22154 read 971
22153.24587 read 136
22162.64113 read 124
22181.59 read 4229
22185.11327 read 126
22185.37534 read 117
22190.82801 read 132
22194.79 read 132
22196.42937 write 276
22199.18949 write 4074
22229.2788 write 1756
22231.69751 read 525
22237.51801 read 1136
22240.23297 write 298
22240.71739 read 105
22240.74438 read 4475
22247.8755 write 245
22253.55687 read 149
22261.16655 read 145
22275.03419 read 530
22284.51535 read 502
22285.98027 read 489
22291.55304 read 115
22299.28574 write 4174
22299.54279 read 4256
22308.28472 write 2164
22331.98559 read 971
22332.63542 read 125
22343.86773 read 143
22349.23198 read 132
22349.91115 read 992
22351.16382 read 482
22354.02765 read 542
22357.20896 read 142
22357.49265 read 3696
22358.00432 read 470
22366.33762 write 290
22368.51574 read 1142
22368.57331 write 211
22373.78234 read 119
22384.9693 read 489
22387.80868 write 1870
22399.63112 write 4320
22406.2887 read 119
22415.43818 read 120
22416.78666 read 3995
22424.38739 write 252
22428.21604 read 1099
22429.85428 read 572
22434.89766 read 784
22436.89036 read 117
22440.02955 read 949
22455.2259 read 109
22468.06388 write 1800
22476.12897 read 4327
22480.53164 read 106
22483.91079 read 119
22488.96029 read 128
22501.30237 write 3755
22504.30038 read 532
22524.00002 read 973
22525.21327 write 267
22538.95145 read 4417
22542.52709 read 1048
22545.45788 read 1068
22548.51252 write 1951
22558.57439 read 552
22560.62349 write 236
22575.98782 read 517
22582.4617 write 210
22583.69369 read 526
22597.68917 read 3720
22597.69231 read 125
22599.75463 read 1075
22599.86541 write 266
22599.98028 write 4128
22627.4792 read 132
22629.06957 write 2134
22630.89548 read 139
22645.12901 read 548
22656.2671 read 4309
22664.58826 read 1049
22667.67622 write 196
22671.86964 read 133
22690.08623 read 97
22699.68868 write 4308
22702.8511 read 116
22706.386 read 512
22707.11259 read 562
22707.26175 read 116
22707.79004 read 120
22707.91184 write 2640
22710.25852 write 255
22712.70844 read 1070
22715.49297 read 547
22716.82647 read 4212
22720.96801 write 261
22725.24478 read 471
22739.88082 read 117
22778.19309 read 4333
22779.55151 read 127
22781.59879 read 434
22781.8654 read 542
22787.13889 write 2078
22790.05938 read 1033
22799.66986 write 4064
22801.65227 read 979
22803.56234 read 566
22808.61856 read 1007
22808.65399 read 962
22811.76829 read 144
22816.83013 read 512
22818.50498 read 110
22819.30921 read 477
22822.17862 write 240
22825.59121 read 125
22827.7512 read 499
22838.84523 read 3307
22840.73797 read 1047
22849.68511 read 562
22865.15604 read 117
22865.56125 read 492
22866.95385 write 1847
22867.2074 read 132
22894.25083 write 284
22898.86685 read 135
22899.58212 read 3813
22900.33889 write 4412
22906.74733 read 120
22908.92869 read 104
22917.6009 read 111
22922.59801 read 528
22928.4064 read 1026
22933.28183 write 244
22937.20998 read 1009
22947.65769 write 2003
22956.12467 read 161
22959.14117 read 1028
22959.64096 read 119
22959.77133 read 4357
22960.0739 read 1085
22987.83892 read 455
22997.09008 read 131
22999.80899 write 3783
23000.83486 write 249
23005.70386 read 921
23019.11647 read 130
23020.54058 read 3779
23020.77333 read 134
23024.33976 read 113
23025.99882 write 2079
23038.74582 read 144
23042.78178 read 148
23042.98262 read 123
23047.82476 read 118
23063.11049 read 129
23065.44777 write 247
23077.59943 read 557
23080.83678 read 4598
23099.53478 write 4036
23105.85496 write 1993
23109.46223 write 240
23114.71673 read 146
23115.26171 write 230
23133.41857 read 139
23135.42858 read 139
23139.13924 read 131
23139.5878 read 3880
23154.64275 read 971
23157.23424 read 534
23181.40585 read 128
23183.14862 read 491
23186.01639 write 2088
23197.04453 write 288
23197.81672 write 3993
23200.28866 read 4191
23210.2537 write 259
23213.20289 read 126
23217.4125 read 480
23217.92495 read 139
23231.04832 read 1035
23231.2666 read 135
23233.37228 read 130
23235.39173 read 128
23242.21686 read 535
23260.22266 read 542
23260.5102 read 4484
23266.60018 write 2123
23282.70284 read 578
23292.25397 read 139
23296.60996 write 4120
23303.12766 read 522
23309.20305 write 276
23321.53533 read 3631
23331.69846 read 1040
23348.10606 write 2258
23349.15173 read 528
23368.5434 read 131
23374.828 read 533
23382.06702 read 4170
23396.05659 write 3971
23401.48769 read 109
23407.99681 read 118
23411.56496 read 1141
23418.97233 read 584
23422.28852 read 458
23427.41194 write 220
23428.41576 write 2386
23443.18111 read 3813
23443.43218 read 1074
23447.26719 read 123
23451.55126 write 288
23464.61165 read 515
23468.28632 read 994
23476.40564 read 135
23496.0573 write 4435
23502.33404 write 242
23502.4285 read 4026
23507.58029 write 2286
23517.54195 read 131
23524.58114 read 117
23532.18044 read 517
23535.23362 read 848
23535.58055 write 272
23543.89719 read 1123
23548.45514 read 115
23554.01429 write 256
23555.91816 read 140
23556.3145 read 151
23562.0612 read 3446
23569.22469 read 1006
23578.18179 read 542
23588.76752 write 2119
23595.09214 read 548
23596.46299 write 4098
23599.35046 read 967
23604.83742 read 115
23609.2765 read 124
23617.76585 read 122
23621.89626 read 4423
23639.41093 read 114
23641.3049 read 491
23645.66111 read 141
23645.83753 read 1103
23650.4349 read 124
23653.8266 read 129
23669.68948 write 1757
23680.35528 read 4303
23686.34383 read 138
23689.58328 read 485
23692.13497 read 1042
23695.99775 write 3860
23709.49505 read 111
23718.05603 read 120
23726.55787 read 112
23730.35244 read 523
23730.40286 write 257
23730.65772 write 219
23735.1215 read 117
23736.1946 read 136
23736.515 read 131
23738.26353 read 797
23738.31352 read 4545
23742.15981 read 546
23748.34843 write 233
23750.4085 write 1971
23768.67842 read 1030
23780.59377 write 238
23785.72553 write 198
23787.36848 write 249
23795.03667 write 4034
23797.31917 read 3935
23798.06025 read 1075
23801.98084 read 137
23830.96927 write 2310
23857.64795 read 4078
23862.16973 read 154
23886.20824 read 508
23887.81827 write 248
23891.8195 read 112
23896.74355 write 4071
23903.51856 read 115
23906.08462 read 142
23908.56071 read 508
23910.40799 write 2360
23910.84458 read 544
23915.44052 write 257
23915.68242 read 4602
23922.6306 read 124
23924.08415 read 515
23928.00674 write 268
23929.39148 read 149
23943.03391 read 125
23944.17064 write 284
23950.65036 read 109
23952.06204 read 152
23960.42977 read 477
23962.08804 read 125
23968.96922 read 521
23970.97221 write 259
23973.78444 read 4398
23990.85425 write 2035
23990.99756 read 962
23994.87545 read 1127
23995.54481 write 4425
23996.14472 read 528
24000.71667 read 951
24012.8353 read 110
24021.98589 write 237
24034.15019 read 4260
24034.24168 read 1061
24051.15708 read 980
24062.58823 read 550
24064.30774 read 442
24067.70081 read 1046
24071.03994 write 1948
24071.53069 read 936
24072.59477 read 465
24093.70594 write 4070
24093.99524 read 3748
24097.37536 read 130
24099.58174 read 1012
24099.77742 read 143
24113.44791 read 464
24120.21009 write 278
24131.57675 read 487
24138.90182 read 112
24147.45504 read 450
24149.22033 write 2415
24154.75292 read 3985
24164.59156 read 836
24165.54351 read 525
24168.13908 write 295
24168.22961 read 532
24168.59482 read 520
24184.7233 read 105
24187.81355 read 996
24194.249 write 4247
24205.82412 read 1036
24212.08111 read 105
24214.45239 read 124
24215.44043 read 4114
24230.37138 write 1976
24232.87949 read 1109
24234.04279 read 560
24237.51618 read 130
24251.18532 read 586
24268.14327 write 214
24272.48609 read 124
24273.85423 read 4146
24293.16306 write 4488
24293.85967 read 974
24294.25267 read 139
24298.47456 read 462
24300.67368 write 258
24302.37431 read 486
24304.81698 read 1022
24308.42487 write 1633
24326.47087 read 467
24332.53468 read 3794
24339.06127 read 469
24360.37409 read 439
24376.47497 read 524
24388.6237 write 2255
24389.26417 write 279
24390.33598 read 4034
24392.82695 read 554
24393.20245 write 3927
24396.08297 read 1065
24398.5946 write 265
24413.29837 read 452
24424.04433 read 488
24425.44164 read 118
24435.00133 read 1104
24439.69784 read 900
24441.183 read 531
24446.76318 read 135
24451.13611 read 4012
24455.23956 read 1077
24465.00826 write 296
24468.45537 write 1812
24473.16452 read 129
24474.27165 read 1017
24477.74235 read 504
24484.27647 read 1052
24492.75725 write 4217
24506.48872 read 1046
24510.20323 read 4058
24525.18926 read 538
24529.5306 read 1039
24536.57996 read 140
24548.8288 write 2176
24561.47514 read 1099
24568.96616 read 3960
24571.5076 read 541
24587.78524 read 473
24594.87602 write 3966
24596.7006 read 113
24602.50699 read 123
24604.82024 read 1095
24628.39546 read 4324
24629.45011 write 2060
24631.76202 read 144
24637.22208 read 474
24646.80489 read 123
24649.06363 read 134
24661.99312 read 130
24680.21266 write 225
24681.32916 read 1051
24682.26007 read 1188
24687.53398 read 3689
24694.08782 write 4031
24708.34114 read 120
24708.39713 write 1999
24714.26549 read 595
24720.73798 write 251
24749.09166 read 3815
24760.84285 read 492
24769.48146 read 1035
24777.80289 read 140
24782.86624 read 146
24787.09228 read 128
24789.271 write 2241
24792.7397 write 3991
24801.84231 read 132
24808.64577 read 3801
24814.35923 read 942
24817.52064 read 130
24818.82771 read 113
24825.15547 read 149
24826.60944 read 128
24836.32302 write 255
24836.51941 read 124
24837.10188 read 1095
24848.50671 write 292
24853.86023 read 120
24868.04056 read 4264
24870.13184 write 2056
24874.66094 read 152
24878.32008 read 130
24881.8647 write 268
24882.80697 read 138
24883.64764 read 517
24885.36239 write 252
24887.28803 read 499
24892.25964 write 4183
24900.2813 write 262
24906.73374 read 133
24906.88918 write 246
24916.45726 read 150
24916.53022 read 121
24916.72257 read 150
24920.43129 read 118
24921.19096 read 510
24929.68943 read 4098
24944.79714 write 269
24951.46023 write 1848
24956.00226 read 147
24956.41643 read 1040
24957.5416 write 276
24969.94186 read 128
24971.01275 read 156
24989.7465 read 4062
24990.04996 read 589
24991.57077 write 3957
24994.45162 write 213
25014.94709 read 560
25025.60005 read 112
25029.77648 write 2239
25035.95729 read 494
25039.89769 read 123
25042.62795 read 134
25044.39489 read 520
25050.12906 read 3767
25052.50122 read 1010
25060.29152 read 123
25069.9826 read 134
25071.89246 read 130
25079.69645 read 151
25083.48129 read 127
25087.34006 read 138
25089.77555 read 469
25090.10966 write 4096
25091.29862 read 142
25107.04209 read 569
25109.50844 read 4087
25109.92525 write 2062
25136.22861 write 223
25146.78992 read 140
25159.62489 read 123
25164.78667 read 496
25168.63373 read 3718
25175.10454 read 128
25176.40534 read 97
25179.17323 read 548
25189.20001 write 4015
25189.55254 write 2371
25196.32417 read 1000
25198.28343 read 514
25198.95261 read 538
25209.13912 read 155
25212.70542 read 113
25214.1118 read 1039
25225.68391 read 516
25228.06482 read 3854
25233.80674 read 131
25239.64291 read 129
25243.53562 read 107
25269.87379 write 2110
25276.64823 read 135
25288.89704 read 4284
25289.15148 write 3942
25295.1999 read 565
25297.20125 read 493
25316.61073 read 473
25318.24816 read 480
25327.95426 read 149
25336.27518 read 514
25336.75436 read 118
25343.72952 read 550
25344.21583 read 135
25349.58411 read 3058
25350.39551 write 2146
25351.76522 read 566
25351.82733 read 540
25353.212 read 474
25359.29847 read 569
25361.41212 write 258
25372.9023 read 133
25375.64923 read 899
25379.53385 read 1125
25385.45147 read 942
25386.94883 write 3788
25402.65057 read 478
25402.77233 read 131
25403.23497 read 1136
25404.28795 read 454
25404.53525 read 131
25409.01895 read 4282
25425.76817 read 121
25429.37139 write 1862
25432.50274 write 268
25433.87012 read 141
25440.60334 read 511
25444.28259 read 1019
25463.70374 read 526
25469.29303 read 3732
25479.69566 read 488
25481.69489 read 541
25483.90414 read 1054
25486.94506 write 3891
25489.20181 write 277
25509.27714 write 1934
25509.97164 read 137
25511.5587 read 527
25528.47445 read 3666
25531.1908 read 1155
25536.0904 write 277
25537.57346 write 328
25538.76691 read 113
25541.10498 read 128
25544.33555 read 118
25547.43243 read 112
25549.10881 read 543
25559.07785 read 140
25563.70775 read 559
25565.67598 read 141
25580.59136 read 531
25586.15535 write 4329
25586.82001 read 997
25588.51267 read 4335
25589.679 write 1936
25590.08721 read 125
25592.62421 read 124
25603.01267 write 207
25605.13834 read 1069
25608.69917 read 166
25620.10146 write 284
25620.98672 read 571
25623.61798 read 1138
25637.5908 read 139
25649.88856 read 4799
25650.39319 read 892
25670.56256 write 2233
25681.13205 write 253
25685.43976 write 4063
25697.95761 read 151
25703.09441 read 125
25705.56652 write 279
25710.01807 read 4134
25710.93886 read 139
25712.3693 read 128
25713.02703 write 252
25714.56992 write 256
25742.47696 write 236
25748.67895 read 122
25749.53382 read 136
25751.54165 write 1895
25755.96479 read 117
25770.17709 read 4100
25785.18866 read 1113
25785.53389 write 3909
25790.07763 write 272
25800.34924 read 121
25809.8783 write 233
25828.80248 write 1838
25829.77572 read 4018
25840.64022 write 263
25840.91875 read 121
